interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_0,eligible_cluster_0,activity_cluster_2,eligible_cluster_2,testable_other_clusters,max_other_activity,specificity
CD86_CTLA4,cDC2,T cell regulatory,2,2.0,1.8566498316498317,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9283249158249158,I-II,1,0.5648020001862044,8,0.4748113195059277,4.0,2,0.5648020001862044,0.3635229156387114
SEMA3C_NRP2,Fibroblast peribronchial,Macrophage,2,2.0,0.7802609427609428,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3901304713804714,I-II,1,0.02674041353855382,6,0.0,4.0,2,0.02674041353855382,0.3633900578419176
ANXA1_FPR1,Macrophage alveolar,myeloid dividing,2,2.0,1.74871632996633,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.874358164983165,I-II,1,0.5116324784143792,7,0.0,2.0,2,0.5116324784143792,0.3627256865687858
HLA-E_CD94:NKG2C,T cell CD8 effector memory,NK cell,2,2.0,1.655594135802469,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8277970679012345,I-II,1,0.46548501259684394,8,0.34584222109720375,4.0,2,0.46548501259684394,0.3623120553043906
CXCL16_CXCR6,cDC2,T cell CD8 effector memory,2,2.0,1.3319058641975308,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6659529320987654,I-II,1,0.3060178885181768,8,0.18626371194554114,4.0,2,0.3060178885181768,0.3599350435805886
ICAM1_integrin_aXb2_complex,Mast cell,Macrophage alveolar,2,2.0,0.8666842031425365,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.43334210157126823,I-II,1,0.07524517843635918,7,0.0,4.0,2,0.07524517843635918,0.35809692313490904
APP_FPR2,Fibroblast peribronchial,Monocyte classical,2,2.0,1.2693111672278339,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6346555836139169,I-II,1,0.276716938213856,6,0.0,4.0,2,0.276716938213856,0.35793864540006093
CD44_TYROBP,Macrophage alveolar,Fibroblast peribronchial,2,2.0,1.3975624298540965,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6987812149270483,I-II,1,0.3408943213931731,5,0.0,4.0,2,0.3408943213931731,0.35788689353387515
HLA-E_CD94:NKG2C,T cell CD4 dividing,NK cell,2,2.0,1.5996422558922558,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7998211279461279,I-II,1,0.4420026805283619,8,0.2543693906471422,3.0,2,0.4420026805283619,0.35781844741776603
ANXA1_FPR1,NK cell,Macrophage alveolar,2,2.0,1.3780864197530862,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6890432098765431,I-II,1,0.33129661357729595,7,0.0,4.0,2,0.33129661357729595,0.35774659629924715
THBS2_CD36,Fibroblast peribronchial,myeloid dividing,2,2.0,1.4820356341189673,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7410178170594837,I-II,1,0.3836587918969753,6,0.0,2.0,2,0.3836587918969753,0.35735902516250834
PLAU_PLAUR,Macrophage alveolar,Macrophage,2,2.0,1.4974747474747474,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7487373737373737,I-II,1,0.39147545509714304,7,0.2979777180509797,4.0,2,0.39147545509714304,0.35726191864023066
HLA-E_CD94:NKG2C,Macrophage alveolar,NK cell,2,2.0,1.3550014029180697,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6775007014590348,I-II,1,0.3206074494979444,7,0.2354121080469655,4.0,2,0.3206074494979444,0.35689325196109045
ICAM1_integrin_aXb2_complex,cDC2,Macrophage,2,2.0,1.1402427048260382,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5701213524130191,I-II,1,0.21404731198615023,8,0.07381713889775636,4.0,2,0.21404731198615023,0.35607404042686885
PTPRC_CD22,myeloid dividing,B cell,2,2.0,1.656527076318743,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8282635381593715,I-II,1,0.4728798117072873,8,0.0,2.0,2,0.4728798117072873,0.35538372645208416
PECAM1_CD38,Macrophage,NK cell,2,2.0,0.8209175084175084,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4104587542087542,I-II,1,0.05549829400056867,8,0.0,4.0,2,0.05549829400056867,0.35496046020818556
ICAM1_integrin_aXb2_complex,Plasma cell,Monocyte classical,2,2.0,0.7098063973063973,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.35490319865319864,I-II,1,0.0,7,0.0,4.0,2,0.0,0.35490319865319864
VEGFA_NRP2,cDC2,Fibroblast peribronchial,2,2.0,1.1344241021324355,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5672120510662177,I-II,1,0.212397259862988,6,0.0,4.0,2,0.212397259862988,0.3548147912032298
ICAM1_integrin_aXb2_complex,cDC2,Monocyte classical,2,2.0,1.1970187991021324,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5985093995510662,I-II,1,0.24397721850554696,8,0.09588050770435833,4.0,2,0.24397721850554696,0.3545321810455192
CD99_PILRA,NK cell,Macrophage alveolar,2,2.0,1.4810500841750842,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7405250420875421,I-II,1,0.3863573430542134,7,0.05717488789237668,4.0,2,0.3863573430542134,0.35416769903332873
HLA-E_CD94:NKG2C,Macrophage,NK cell,2,2.0,1.4968995510662177,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7484497755331089,I-II,1,0.39451324700305057,8,0.264313845212046,4.0,2,0.39451324700305057,0.3539365285300583
CD44_TYROBP,myeloid dividing,T cell CD4 dividing,2,2.0,1.3771569865319866,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6885784932659933,I-II,1,0.334685163206086,8,0.0,2.0,2,0.334685163206086,0.3538933300599073
CD86_CTLA4,Monocyte classical,T cell CD4 dividing,2,2.0,1.5218504489337823,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7609252244668911,I-II,1,0.4076261359830118,8,0.3703472765257269,3.0,2,0.4076261359830118,0.35329908848387936
ANXA1_FPR1,Macrophage,Macrophage,2,2.0,1.6251613355780021,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8125806677890011,I-II,1,0.45943058180886676,8,0.15759329239489844,4.0,2,0.45943058180886676,0.3531500859801343
CCL5_CCR1,T cell CD4 dividing,Macrophage,2,2.0,1.1369107744107745,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5684553872053872,I-II,1,0.21551296302561496,8,0.08438818565400845,3.0,2,0.21551296302561496,0.3529424241797723
CD52_SIGLEC10,cDC2,cDC2,2,2.0,1.405874719416386,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.702937359708193,I-II,1,0.20930948390423143,8,0.3500031324307002,4.0,2,0.3500031324307002,0.35293422727749285
CD52_SIGLEC10,T cell CD4 dividing,Macrophage,2,2.0,1.53013468013468,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.76506734006734,I-II,1,0.41258744785991996,8,0.1921944035346097,3.0,2,0.41258744785991996,0.35247989220742004
CD86_CTLA4,Macrophage alveolar,T cell CD4 dividing,2,2.0,1.3449214365881033,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6724607182940516,I-II,1,0.3216406028771471,7,0.2563221978545465,3.0,2,0.3216406028771471,0.35082011541690455
CD44_TYROBP,myeloid dividing,T cell CD4,2,2.0,1.3413790684624018,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6706895342312009,I-II,1,0.3200594235964998,8,0.0,2.0,2,0.3200594235964998,0.3506301106347011
CD99_PILRA,T cell regulatory,myeloid dividing,2,2.0,0.8137310606060606,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4068655303030303,I-II,1,0.05630817819148936,8,0.0,2.0,2,0.05630817819148936,0.35055735211154093
HLA-E_CD94:NKG2C,T cell regulatory,NK cell,2,2.0,1.6762626262626261,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8381313131313131,I-II,1,0.4877268155582862,8,0.36021392062123614,4.0,2,0.4877268155582862,0.3504044975730269
RARRES2_CMKLR1,Fibroblast peribronchial,myeloid dividing,2,2.0,1.4252420033670035,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7126210016835017,I-II,1,0.3630701939549932,6,0.0,2.0,2,0.3630701939549932,0.34955080772850855
CD86_CTLA4,Macrophage,T cell CD4 dividing,2,2.0,1.5500420875420875,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7750210437710437,I-II,1,0.4254982360716683,8,0.3871057895053691,3.0,2,0.4254982360716683,0.34952280769937544
HBEGF_ERBB2,Monocyte classical,Fibroblast peribronchial,2,2.0,0.9724677328843996,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4862338664421998,I-II,1,0.13725004549472758,6,0.0,4.0,2,0.13725004549472758,0.3489838209474722
PTPRC_MRC1,Macrophage alveolar,Macrophage,2,2.0,1.8633838383838386,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9316919191919193,I-II,1,0.5837848781239235,7,0.3525773200279325,4.0,2,0.5837848781239235,0.34790704106799575
CD86_CTLA4,B cell,T cell CD4 dividing,2,2.0,1.1091435185185183,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5545717592592592,I-II,1,0.20682764296280381,8,0.14129650126416607,3.0,2,0.20682764296280381,0.34774411629645535
PLAU_PLAUR,cDC2,Macrophage,2,2.0,1.5881769079685748,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7940884539842874,I-II,1,0.44644369571015957,8,0.3684544634500809,4.0,2,0.44644369571015957,0.34764475827412783
CXCL2_DPP4,myeloid dividing,Mast cell,2,2.0,0.6950968013468013,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.34754840067340065,I-II,1,0.0,8,0.0,2.0,2,0.0,0.34754840067340065
WNT5A_SFRP2,myeloid dividing,Fibroblast peribronchial,2,2.0,1.1241266835016837,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5620633417508418,I-II,1,0.2149541420307305,6,0.0,2.0,2,0.2149541420307305,0.34710919972011134
ANXA1_FPR1,Macrophage alveolar,cDC2,2,2.0,1.8222362514029182,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9111181257014591,I-II,1,0.5640180772780052,7,0.4166691414512208,4.0,2,0.5640180772780052,0.3471000484234539
VEGFA_NRP2,Monocyte classical,Macrophage alveolar,2,2.0,1.1453633557800225,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5726816778900112,I-II,1,0.1529415763725417,7,0.2256634059422517,4.0,2,0.2256634059422517,0.3470182719477595
HBEGF_EGFR,cDC2,Fibroblast peribronchial,2,2.0,0.8078843995510663,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.40394219977553314,I-II,1,0.05734427545171036,6,0.0,4.0,2,0.05734427545171036,0.3465979243238228
ANXA1_FPR3,Fibroblast peribronchial,Macrophage alveolar,2,2.0,1.0886503928170594,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5443251964085297,I-II,1,0.19906140948658788,5,0.0,4.0,2,0.19906140948658788,0.3452637869219418
VEGFA_NRP1,Macrophage,Monocyte classical,2,2.0,0.6973414702581369,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.34867073512906843,I-II,1,0.005334606443042179,8,0.0,4.0,2,0.005334606443042179,0.34333612868602625
HLA-E_CD94:NKG2C,NK cell,NK cell,2,2.0,1.6612373737373738,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8306186868686869,I-II,1,0.48763197578096973,8,0.3652288435915957,4.0,2,0.48763197578096973,0.34298671108771717
CD99_PILRA,Macrophage alveolar,Macrophage alveolar,2,2.0,1.1723765432098765,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5861882716049382,I-II,1,0.2437191757222846,7,0.0397982062780269,4.0,2,0.2437191757222846,0.3424690958826536
CD40LG_CD40,T cell CD4,cDC2,2,2.0,0.8365670594837262,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4182835297418631,I-II,1,0.0758950507567714,8,0.0,4.0,2,0.0758950507567714,0.3423884789850917
CD86_CTLA4,cDC2,T cell CD4 dividing,2,2.0,1.7719065656565656,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8859532828282828,I-II,1,0.5435870546529272,8,0.4868185149332401,3.0,2,0.5435870546529272,0.34236622817535556
SEMA3C_NRP2,Macrophage,Macrophage,2,2.0,0.7074074074074075,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.35370370370370374,I-II,1,0.011595594665471385,8,0.0,4.0,2,0.011595594665471385,0.34210810903823236
CXCL16_CXCR6,cDC2,T cell regulatory,2,2.0,1.3150392817059484,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6575196408529742,I-II,1,0.3154210957205566,8,0.297866766263725,4.0,2,0.3154210957205566,0.3420985451324176
ICAM1_integrin_aXb2_complex,Macrophage alveolar,Macrophage alveolar,2,2.0,0.7199565095398429,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.35997825476992146,I-II,1,0.016649168904682935,7,0.01819620253164557,4.0,2,0.01819620253164557,0.3417820522382759
FCER2_integrin_aXb2_complex,B cell,Monocyte classical,2,2.0,0.8202406004489338,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4101203002244669,I-II,1,0.06934395917808468,8,0.0,4.0,2,0.06934395917808468,0.3407763410463822
PTPRC_MRC1,myeloid dividing,cDC2,2,2.0,1.7396534792368126,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8698267396184063,I-II,1,0.5290725821226672,8,0.0,2.0,2,0.5290725821226672,0.3407541574957391
CD86_CTLA4,Macrophage alveolar,T cell CD4,2,2.0,0.7733200056116722,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3866600028058361,I-II,1,0.04671115709693897,7,0.0,4.0,2,0.04671115709693897,0.33994884570889716
PTPRC_CD22,T cell CD4 dividing,Mast cell,2,2.0,1.8629699775533108,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9314849887766554,I-II,1,0.5915872914405647,8,0.0,3.0,2,0.5915872914405647,0.33989769733609076
APP_TNFRSF21,Fibroblast peribronchial,Macrophage,2,2.0,1.222152076318743,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6110760381593715,I-II,1,0.27166992522965555,6,0.0,4.0,2,0.27166992522965555,0.33940611292971595
ICAM1_integrin_aXb2_complex,Monocyte classical,cDC2,2,2.0,1.3270061728395062,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6635030864197531,I-II,1,0.32433068782097924,8,0.09489419699345349,4.0,2,0.32433068782097924,0.33917239859877385
VEGFA_NRP1,Fibroblast peribronchial,Macrophage,2,2.0,0.7888257575757576,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3944128787878788,I-II,1,0.05541013114216487,6,0.0,4.0,2,0.05541013114216487,0.3390027476457139
ANXA1_FPR3,Macrophage,myeloid dividing,2,2.0,1.6796787317620652,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8398393658810326,I-II,1,0.5008736278388946,8,0.0,2.0,2,0.5008736278388946,0.33896573804213803
CCL3_CCR1,myeloid dividing,Monocyte classical,2,2.0,1.1076774691358025,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5538387345679012,I-II,1,0.21505999569423637,8,0.0,2.0,2,0.21505999569423637,0.33877873887366483
VEGFA_NRP2,Macrophage,myeloid dividing,2,2.0,0.7065025252525252,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3532512626262626,I-II,1,0.014782566283592707,8,0.0,2.0,2,0.014782566283592707,0.3384686963426699
CTSG_FPR1,Mast cell,myeloid dividing,2,2.0,1.0982253086419753,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5491126543209877,I-II,1,0.21070287161968607,8,0.0,2.0,2,0.21070287161968607,0.3384097827013016
PLAU_PLAUR,Fibroblast peribronchial,Mast cell,2,2.0,1.4039246632996631,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7019623316498316,I-II,1,0.36470554081217027,6,0.0,4.0,2,0.36470554081217027,0.3372567908376613
Histamine_byHDC_HRH2,Mast cell,cDC2,2,2.0,1.2809203142536476,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6404601571268238,I-II,1,0.30331432119951535,8,0.0,4.0,2,0.30331432119951535,0.33714583592730846
PLAU_PLAUR,Macrophage alveolar,Monocyte classical,2,2.0,1.625550645342312,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.812775322671156,I-II,1,0.47574752446678537,7,0.3120812605011869,4.0,2,0.47574752446678537,0.3370277982043707
CXCL16_CXCR6,Macrophage alveolar,T cell CD8 effector memory,2,2.0,1.4906074635241302,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7453037317620651,I-II,1,0.40856970754717714,7,0.08015695067264574,4.0,2,0.40856970754717714,0.33673402421488796
CXCL2_DPP4,myeloid dividing,T cell CD4 dividing,2,2.0,0.671134960718294,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.335567480359147,I-II,1,0.0,8,0.0,2.0,2,0.0,0.335567480359147
TNF_TNFRSF1B,Monocyte classical,Macrophage,2,2.0,0.7950056116722783,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3975028058361392,I-II,1,0.062005037356774574,8,0.0543221539914974,4.0,2,0.062005037356774574,0.3354977684793646
ICAM1_integrin_aXb2_complex,Fibroblast peribronchial,Macrophage alveolar,2,2.0,0.7183677048260382,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3591838524130191,I-II,1,0.02379808903619159,5,0.0,4.0,2,0.02379808903619159,0.3353857633768275
PTPRC_CD22,myeloid dividing,Mast cell,2,2.0,1.5282687991021324,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7641343995510662,I-II,1,0.42886076237447457,8,0.0,2.0,2,0.42886076237447457,0.33527363717659164
NECTIN2_TIGIT,Macrophage alveolar,T cell regulatory,2,2.0,1.2779180695847363,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6389590347923682,I-II,1,0.30389698082094735,7,0.22319010603485612,4.0,2,0.30389698082094735,0.3350620539714208
APP_TNFRSF21,Fibroblast peribronchial,myeloid dividing,2,2.0,1.1227202581369249,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5613601290684624,I-II,1,0.2263327858378136,6,0.0,2.0,2,0.2263327858378136,0.33502734323064887
PTPRC_MRC1,B cell,Macrophage,2,2.0,1.9345328282828285,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9672664141414142,I-II,1,0.6328609879289213,8,0.4645287118132244,4.0,2,0.6328609879289213,0.3344054262124929
CD99_PILRA,Monocyte classical,myeloid dividing,2,2.0,0.7275498035914703,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.36377490179573513,I-II,1,0.029961768617021278,8,0.0,2.0,2,0.029961768617021278,0.33381313317871386
CD44_TYROBP,Macrophage alveolar,Mast cell,2,2.0,1.847422138047138,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.923711069023569,I-II,1,0.5902574326443386,7,0.0,4.0,2,0.5902574326443386,0.3334536363792304
ANXA1_FPR3,T cell regulatory,Macrophage,2,2.0,1.099182800224467,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5495914001122335,I-II,1,0.2169639734478286,8,0.13409157789213205,4.0,2,0.2169639734478286,0.3326274266644049
ANXA1_FPR3,T cell CD4 dividing,Macrophage,2,2.0,1.4580737934904602,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7290368967452301,I-II,1,0.39707258123927436,8,0.3206313312306838,3.0,2,0.39707258123927436,0.33196431550595573
PLAU_PLAUR,Macrophage alveolar,Macrophage alveolar,2,2.0,1.1569093714927048,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5784546857463524,I-II,1,0.24654295333561002,7,0.14556962025316456,4.0,2,0.24654295333561002,0.33191173241074234
ANXA1_FPR3,Fibroblast peribronchial,cDC2,2,2.0,1.437675364758698,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.718837682379349,I-II,1,0.3869273763500856,6,0.0,4.0,2,0.3869273763500856,0.33191030602926336
ICAM1_integrin_aXb2_complex,cDC2,myeloid dividing,2,2.0,0.9202300785634119,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.46011503928170594,I-II,1,0.12873564786534392,8,0.0,2.0,2,0.12873564786534392,0.331379391416362
Histamine_byHDC_HRH2,Mast cell,Macrophage,2,2.0,1.2093258978675645,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6046629489337823,I-II,1,0.27400320010012597,8,0.0,4.0,2,0.27400320010012597,0.3306597488336563
PTPRC_MRC1,Macrophage,Macrophage,2,2.0,1.8434343434343434,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9217171717171717,I-II,1,0.5914926274531302,8,0.4305761706945218,4.0,2,0.5914926274531302,0.33022454426404146
HLA-E_CD94:NKG2C,Monocyte classical,NK cell,2,2.0,1.438787177328844,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.719393588664422,I-II,1,0.3896309669923996,8,0.25846513172248575,4.0,2,0.3896309669923996,0.32976262167202247
VEGFA_NRP1,myeloid dividing,Macrophage,2,2.0,0.8023358585858587,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4011679292929293,I-II,1,0.07158400590278953,8,0.0,2.0,2,0.07158400590278953,0.3295839233901398
ICAM1_integrin_aXb2_complex,myeloid dividing,Macrophage alveolar,2,2.0,0.8266905162738496,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4133452581369248,I-II,1,0.08423888235053312,7,0.0,2.0,2,0.08423888235053312,0.3291063757863917
PTPRC_MRC1,Macrophage alveolar,Macrophage alveolar,2,2.0,1.933263187429854,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.966631593714927,I-II,1,0.6376599324992428,7,0.3189600507186061,4.0,2,0.6376599324992428,0.3289716612156842
CD52_SIGLEC10,T cell CD4,myeloid dividing,2,2.0,1.5956404320987654,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7978202160493827,I-II,1,0.46913482690809677,8,0.0,2.0,2,0.46913482690809677,0.3286853891412859
PTPRC_MRC1,T cell regulatory,cDC2,2,2.0,1.948982884399551,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9744914421997755,I-II,1,0.6458433724782818,8,0.392820358789879,4.0,2,0.6458433724782818,0.32864806972149363
CD86_CTLA4,myeloid dividing,T cell CD4 dividing,2,2.0,1.614976150392817,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8074880751964085,I-II,1,0.478996918386187,8,0.0,2.0,2,0.478996918386187,0.3284911568102215
VEGFA_NRP2,Macrophage,Macrophage alveolar,2,2.0,0.6925189393939394,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3462594696969697,I-II,1,0.01787237499492262,7,0.01661392405063291,4.0,2,0.01787237499492262,0.3283870947020471
ANXA1_FPR1,Macrophage,Monocyte classical,2,2.0,1.802104377104377,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9010521885521885,I-II,1,0.5729028393083386,8,0.45234888066015855,4.0,2,0.5729028393083386,0.32814934924384986
PTPRC_MRC1,Macrophage,Macrophage alveolar,2,2.0,1.921057800224467,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9605289001122335,I-II,1,0.6324141301579057,7,0.368833143934463,4.0,2,0.6324141301579057,0.32811476995432776
ICAM1_integrin_aXb2_complex,myeloid dividing,Monocyte classical,2,2.0,1.0923961840628507,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5461980920314253,I-II,1,0.2181107656054588,8,0.0,2.0,2,0.2181107656054588,0.3280873264259665
LipoxinA4_byALOX5_FPR2,Mast cell,Macrophage alveolar,2,2.0,0.8809308361391694,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4404654180695847,I-II,1,0.11254548186725635,7,0.0,4.0,2,0.11254548186725635,0.3279199362023284
PECAM1_CD38,cDC2,Plasma cell,2,2.0,0.7514309764309763,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.37571548821548817,I-II,1,0.0,7,0.04828200066292978,4.0,2,0.04828200066292978,0.3274334875525584
CSF1_CSF1R,Mast cell,Macrophage,2,2.0,1.3134048821548823,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6567024410774411,I-II,1,0.329445426329828,8,0.0,4.0,2,0.329445426329828,0.32725701474761315
PECAM1_CD38,Plasma cell,Plasma cell,2,2.0,0.7811658249158249,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.39058291245791243,I-II,1,0.0,7,0.06391104347287528,4.0,2,0.06391104347287528,0.32667186898503714
ANXA1_FPR1,Plasma cell,Monocyte classical,2,2.0,0.9072776374859708,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4536388187429854,I-II,1,0.0,7,0.12725635033876126,4.0,2,0.12725635033876126,0.32638246840422414
Histamine_byHDC_HRH2,Mast cell,Monocyte classical,2,2.0,1.2924137205387205,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6462068602693603,I-II,1,0.3203137318730881,8,0.0,4.0,2,0.3203137318730881,0.32589312839627216
VEGFA_NRP2,Macrophage,Fibroblast peribronchial,2,2.0,0.8402356902356902,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4201178451178451,I-II,1,0.09539438972961571,6,0.0,4.0,2,0.09539438972961571,0.3247234553882294
TNF_TNFRSF1B,cDC2,Macrophage,2,2.0,0.7641028338945006,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3820514169472503,I-II,1,0.05209183846595783,8,0.05821917808219178,4.0,2,0.05821917808219178,0.3238322388650585
PDGFD_PDGFRB,Macrophage alveolar,Fibroblast peribronchial,2,2.0,0.6473835578002245,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.32369177890011225,I-II,1,0.0,5,0.0,4.0,2,0.0,0.32369177890011225
ANXA1_FPR1,T cell CD4 dividing,Macrophage,2,2.0,1.0344065656565657,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5172032828282829,I-II,1,0.1936768662991731,8,0.09234766178554558,3.0,2,0.1936768662991731,0.32352641652910974
PTPRC_MRC1,cDC2,myeloid dividing,2,2.0,1.837324635241302,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.918662317620651,I-II,1,0.5964035189710172,8,0.0,2.0,2,0.5964035189710172,0.3222587986496338
CD99_PILRA,cDC2,myeloid dividing,2,2.0,0.7263082210998878,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3631541105499439,I-II,1,0.0411610704787234,8,0.0,2.0,2,0.0411610704787234,0.3219930400712205
