"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000240583",0.345592949796313,-0.658723000001744,0.031,0.026,1
"ENSG00000049167",0.348580157692268,-0.267298057944851,0.009,0.012,1
"ENSG00000160214",0.351783262067622,-0.339057683587729,0.033,0.039,1
"ENSG00000124279",0.351821307680028,-0.33560407133576,0.011,0.015,1
"ENSG00000134440",0.352263841466875,-0.372236311777776,0.119,0.125,1
"ENSG00000011426",0.353777114518647,-0.508306157448646,0.008,0.011,1
"ENSG00000204131",0.354143791484095,-0.515225571388436,0.013,0.017,1
"ENSG00000053501",0.354250123423323,-0.280071634128343,0.072,0.078,1
"ENSG00000188997",0.356617699563223,-0.735973520825769,0.007,0.01,1
"ENSG00000167523",0.356659654732108,-0.456959277448426,0.044,0.049,1
"ENSG00000215305",0.356744993159709,-0.355929357217181,0.026,0.031,1
"ENSG00000197385",0.356823301679557,-0.766287335556155,0.009,0.012,1
"ENSG00000155438",0.360487785534799,-0.398588209317395,0.106,0.113,1
"ENSG00000135482",0.361530613990829,0.44081267354917,0.019,0.016,1
"ENSG00000115942",0.363181593207519,-0.444080639752407,0.043,0.048,1
"ENSG00000167333",0.365904129579536,0.384778638634842,0.012,0.009,1
"ENSG00000129480",0.36873655997568,0.20344887392028,0.013,0.01,1
"ENSG00000186908",0.369150472895451,-0.38774006335591,0.055,0.061,1
"ENSG00000227057",0.370273525382246,-0.320434476246935,0.051,0.058,1
"ENSG00000138107",0.370651996343582,-0.343390007294206,0.038,0.043,1
"ENSG00000213024",0.370876666949289,-0.120677947517937,0.103,0.093,1
"ENSG00000197808",0.37164274454256,-0.596362334113842,0.009,0.012,1
"ENSG00000003756",0.379109247028951,-0.225864912434513,0.189,0.195,1
"ENSG00000246366",0.379286830337893,-0.438343599281079,0.01,0.013,1
"ENSG00000136144",0.380152443026232,-0.480291781279049,0.017,0.02,1
"ENSG00000233621",0.380313340152906,-0.364814563859114,0.01,0.013,1
"ENSG00000097033",0.381068462601796,-0.157450877097782,0.201,0.184,1
"ENSG00000276234",0.381919823340479,0.149064838800561,0.025,0.021,1
"ENSG00000131966",0.382156632389659,-0.341947771026526,0.085,0.091,1
"ENSG00000132768",0.383600485088833,-0.401390953532134,0.01,0.014,1
"ENSG00000138463",0.384243031236381,0.112906869541871,0.025,0.021,1
"ENSG00000151743",0.386120091595992,0.119725065164396,0.027,0.023,1
"ENSG00000109189",0.386247361320631,0.119233013644998,0.03,0.025,1
"ENSG00000171962",0.387166332310362,-0.413587500195507,0.018,0.015,1
"ENSG00000197779",0.387431484134332,-0.592137748252116,0.007,0.01,1
"ENSG00000148481",0.388752777862789,-0.451722629082278,0.025,0.03,1
"ENSG00000163071",0.391337796886448,-0.288993129044171,0.015,0.012,1
"ENSG00000146676",0.392637347035159,-0.188621507484368,0.113,0.121,1
"ENSG00000078177",0.392804196828089,-0.353516016003884,0.069,0.075,1
"ENSG00000129219",0.394914938407138,0.166598468585308,0.017,0.013,1
"ENSG00000132376",0.397990447496419,-0.306826422131489,0.028,0.032,1
"ENSG00000117632",0.399883409013279,-0.718618382262006,0.146,0.15,1
"ENSG00000074935",0.402166670063208,0.129849282438103,0.038,0.034,1
"ENSG00000104687",0.408087555309506,-0.34769956453905,0.038,0.042,1
"ENSG00000156858",0.410850817753381,-0.348434820670256,0.037,0.042,1
"ENSG00000184226",0.414292624538624,-0.639550690726899,0.013,0.016,1
"ENSG00000127483",0.414411835709407,-0.345504967794397,0.313,0.302,1
"ENSG00000108559",0.415257535765143,-0.272677908955504,0.055,0.061,1
"ENSG00000164347",0.416018570956643,-0.410750848025972,0.017,0.02,1
"ENSG00000172273",0.416046269515294,-0.464978725784545,0.031,0.035,1
"ENSG00000101161",0.416525666878789,-0.3505632130517,0.105,0.111,1
"ENSG00000164967",0.416952618139989,-0.358063521868034,0.03,0.034,1
"ENSG00000175322",0.417346930516338,0.172939995459135,0.021,0.018,1
"ENSG00000108950",0.419066840613826,0.122460032885635,0.033,0.029,1
"ENSG00000125144",0.420992889471728,-1.32750269215077,0.01,0.012,1
"ENSG00000108771",0.424092786318466,0.108365202999849,0.017,0.014,1
"ENSG00000127863",0.428129318277659,0.231304157973123,0.011,0.009,1
"ENSG00000104812",0.428654749640232,-0.432357304215348,0.016,0.019,1
"ENSG00000166825",0.429294697325658,0.264984126100128,0.023,0.019,1
"ENSG00000163520",0.43071653514824,-0.339247899823866,0.013,0.011,1
"ENSG00000196741",0.43204373258607,0.118884578661808,0.01,0.007,1
"ENSG00000112981",0.43250495164702,-0.445296359922845,0.014,0.011,1
"ENSG00000155636",0.433222165636554,0.138266688713711,0.018,0.015,1
"ENSG00000107937",0.433345994142426,-0.319482790458659,0.089,0.095,1
"ENSG00000064545",0.434560615715469,-0.504031502348321,0.022,0.025,1
"ENSG00000117399",0.440739332204987,-0.733865857863777,0.008,0.01,1
"ENSG00000224383",0.441618429322651,-0.624559225944494,0.008,0.01,1
"ENSG00000170322",0.443772099540595,-0.2708384156501,0.026,0.03,1
"ENSG00000175352",0.443835286116213,-0.554109847061771,0.025,0.029,1
"ENSG00000173349",0.450305702662129,-0.313101747557976,0.023,0.026,1
"ENSG00000148399",0.451624329140452,-0.173515911624234,0.038,0.042,1
"ENSG00000196323",0.454339936682875,-0.192934123006926,0.12,0.11,1
"ENSG00000164932",0.454401063550241,-1.54307157560932,0.034,0.03,1
"ENSG00000145020",0.454844639800233,0.156509650961725,0.015,0.018,1
"ENSG00000105397",0.456016954480416,-0.337333827437007,0.043,0.047,1
"ENSG00000123374",0.457208280320705,-0.253425883363294,0.014,0.017,1
"ENSG00000128928",0.457949861967964,-0.281449948389967,0.063,0.068,1
"ENSG00000106992",0.465286560070711,-0.582653498908727,0.013,0.016,1
"ENSG00000169105",0.466318542947099,-0.402813028601332,0.01,0.012,1
"ENSG00000168216",0.467104552419822,-0.230723443045697,0.115,0.105,1
"ENSG00000089022",0.467910422101639,-0.359821834140392,0.057,0.061,1
"ENSG00000180901",0.468284164793428,-0.427475082835601,0.019,0.022,1
"ENSG00000032444",0.469579372359263,-0.342788257529114,0.034,0.038,1
"ENSG00000123384",0.469683146470065,-0.372387142414703,0.058,0.063,1
"ENSG00000102312",0.469907171785732,0.230607708507081,0.015,0.012,1
"ENSG00000124226",0.472385912563525,-0.104557242695893,0.133,0.123,1
"ENSG00000135093",0.472444973182886,0.344136654137496,0.01,0.008,1
"ENSG00000185436",0.474896429898239,0.179309520334862,0.01,0.008,1
"ENSG00000107341",0.475402115608211,-0.325870517537585,0.123,0.128,1
"ENSG00000102078",0.476358249766748,-0.451722629082278,0.008,0.01,1
"ENSG00000165283",0.476441927560726,-0.198956558702312,0.09,0.096,1
"ENSG00000162733",0.482466189578364,-0.384215809724003,0.01,0.012,1
"ENSG00000203778",0.48928201721394,-0.962443476416431,0.017,0.019,1
"ENSG00000198673",0.493070503259196,-0.498181940174939,0.008,0.01,1
"ENSG00000132334",0.49405044754594,-0.159696019908778,0.142,0.132,1
"ENSG00000100462",0.499652550054991,-0.133796464752413,0.031,0.027,1
"ENSG00000008311",0.501589593089256,-0.129794534194915,0.017,0.014,1
"ENSG00000130635",0.506488563385529,-0.942515966002335,0.017,0.015,1
"ENSG00000103196",0.508347433536247,-0.966295801912037,0.011,0.014,1
"ENSG00000203985",0.509517026314611,-0.835347175729662,0.009,0.011,1
"ENSG00000178921",0.513282942278578,-0.456959277448425,0.009,0.011,1
"ENSG00000186272",0.514268151221968,-0.470831452029984,0.01,0.012,1
"ENSG00000169604",0.516661023116299,-0.541220779921381,0.011,0.014,1
"ENSG00000141179",0.517352580797246,-0.200183862086314,0.009,0.011,1
"ENSG00000143756",0.52110151963386,-0.335008285640368,0.058,0.063,1
"ENSG00000204439",0.528322463458325,-0.41389055555654,0.028,0.031,1
"ENSG00000205323",0.529776771577282,-0.189149811811338,0.038,0.042,1
"ENSG00000213949",0.532317817776081,-0.62277871254324,0.099,0.101,1
"ENSG00000126243",0.53266312560479,-0.2432525839782,0.008,0.01,1
"ENSG00000141994",0.536044338589901,-0.392828940028711,0.015,0.017,1
"ENSG00000158691",0.536103402771922,0.21812876922539,0.011,0.009,1
"ENSG00000104863",0.537690080558589,0.147739441333993,0.016,0.013,1
"ENSG00000107669",0.537751874891472,-0.267298057944852,0.037,0.04,1
"ENSG00000143322",0.539858098426224,-0.426776271952048,0.086,0.079,1
"ENSG00000198440",0.541066079751165,-0.367293847921572,0.014,0.016,1
"ENSG00000126464",0.541971810649016,-0.455564695376673,0.025,0.028,1
"ENSG00000204852",0.543099393541588,-0.642442830100182,0.025,0.028,1
"ENSG00000132436",0.544878910431706,-0.474930020243604,0.029,0.032,1
"ENSG00000119723",0.546770466135287,-0.101597642364265,0.026,0.023,1
"ENSG00000177854",0.549612515419158,-0.438841337785546,0.015,0.017,1
"ENSG00000173226",0.55053187217056,-0.305366098778371,0.067,0.071,1
"ENSG00000149761",0.552628612598813,-0.204756591876138,0.091,0.084,1
"ENSG00000172428",0.554140941432214,-0.216702599418081,0.257,0.237,1
"ENSG00000138375",0.554669873049406,-0.354059369864134,0.017,0.02,1
"ENSG00000113013",0.555167060741654,-0.265315516694443,0.256,0.233,1
"ENSG00000120662",0.555730317790243,-0.350393673708313,0.017,0.02,1
"ENSG00000203780",0.557612985916973,-0.333219450890555,0.028,0.025,1
"ENSG00000108840",0.561385420396904,-0.354969396202691,0.059,0.063,1
"ENSG00000105835",0.562092778274802,-0.433841326168714,0.376,0.331,1
"ENSG00000198556",0.562446719742898,-0.164351756231285,0.028,0.025,1
"ENSG00000185100",0.563780013218378,0.115317963641616,0.013,0.011,1
"ENSG00000058804",0.56495673480841,-0.438343599281079,0.01,0.012,1
"ENSG00000142556",0.565549650753678,-0.411207469343565,0.01,0.012,1
"ENSG00000058453",0.568844052089634,0.124778292890682,0.025,0.023,1
"ENSG00000005469",0.568934073947737,-0.150258636754632,0.024,0.026,1
"ENSG00000214941",0.56900078878776,-0.268957281866542,0.063,0.067,1
"ENSG00000114251",0.571177485160191,-0.364814563859114,0.009,0.011,1
"ENSG00000222011",0.576488549359968,0.118884578661808,0.01,0.008,1
"ENSG00000133640",0.578713762167901,-2.11700837923907,0.011,0.013,1
"ENSG00000032389",0.579822974702727,0.172234003254742,0.033,0.03,1
"ENSG00000100979",0.590793653738453,-0.400141145448581,0.06,0.055,1
"ENSG00000143514",0.591636562629928,-0.150900167206567,0.075,0.07,1
"ENSG00000134830",0.598487861872103,1.11290686954187,0.011,0.01,1
"ENSG00000014164",0.598922967654351,-0.24082584658366,0.015,0.017,1
"ENSG00000269939",0.601343552106504,-0.321490158308448,0.014,0.016,1
"ENSG00000196172",0.602087053933402,-0.358063521868034,0.01,0.012,1
"ENSG00000163626",0.604559140364563,-0.447870303586672,0.025,0.028,1
"ENSG00000184634",0.604816308101044,-0.217257375445255,0.024,0.026,1
"ENSG00000130714",0.605116838724768,-0.37265105809108,0.018,0.021,1
"ENSG00000169031",0.607250118793313,-0.329526358120192,0.023,0.025,1
"ENSG00000144061",0.612124506727947,-0.12256296496384,0.017,0.015,1
"ENSG00000115524",0.612539485071012,-0.231344793572774,0.455,0.4,1
"ENSG00000087008",0.617323183871182,-0.225718954193452,0.011,0.013,1
"ENSG00000119421",0.618425914722551,-0.223547855151824,0.06,0.064,1
"ENSG00000171135",0.619142077850741,-0.153926196667814,0.071,0.066,1
"ENSG00000138600",0.620041057251076,-0.344654345952839,0.163,0.163,1
"ENSG00000165591",0.62047441031083,-0.136337380061688,0.017,0.015,1
"ENSG00000197345",0.622065704483547,-0.246370111044295,0.086,0.09,1
"ENSG00000101868",0.623746694025954,-0.170436518692262,0.01,0.012,1
"ENSG00000110931",0.624505663001712,-0.182905870654478,0.03,0.032,1
"ENSG00000167528",0.625307294912693,-0.120354838308611,0.038,0.035,1
"ENSG00000175354",0.627064127460601,0.400762815965971,0.171,0.175,1
"ENSG00000114503",0.627704568946669,-0.262715645280553,0.132,0.134,1
"ENSG00000178694",0.628806437234655,-0.147716442192178,0.033,0.03,1
"ENSG00000012232",0.631199512372142,-0.243965554114228,0.012,0.014,1
"ENSG00000155111",0.633924888177864,-0.297117740448948,0.058,0.061,1
"ENSG00000239382",0.641126845161772,0.115317963641616,0.024,0.022,1
"ENSG00000188419",0.642708706177478,-0.236848987669076,0.058,0.061,1
"ENSG00000145860",0.644847868731125,-0.208703404034003,0.148,0.149,1
"ENSG00000163904",0.646448838632923,-0.311019435374169,0.051,0.053,1
"ENSG00000144591",0.650542746928638,0.104670719442106,0.027,0.025,1
"ENSG00000140987",0.65271989939715,-0.322439612137313,0.011,0.013,1
"ENSG00000147274",0.655986089526797,-0.240472720883479,0.298,0.289,1
"ENSG00000115966",0.657206836311228,-0.289482427010837,0.072,0.075,1
"ENSG00000103544",0.662436143782998,-0.233270654144657,0.031,0.033,1
"ENSG00000100372",0.663880751243483,-0.331428395364567,0.022,0.024,1
"ENSG00000006695",0.66885361479117,-0.413587500195507,0.019,0.021,1
"ENSG00000260083",0.669777868218281,0.140045049543992,0.013,0.012,1
"ENSG00000083097",0.670526618527573,-0.310366779836737,0.038,0.04,1
"ENSG00000156374",0.671082393075197,-0.349239671481027,0.011,0.013,1
"ENSG00000137563",0.672774206983408,0.140471440869954,0.018,0.017,1
"ENSG00000140092",0.673461896839092,-0.254122669197118,0.016,0.017,1
"ENSG00000177989",0.677426152780556,-0.517087042990855,0.052,0.049,1
"ENSG00000069535",0.677449662144349,-0.312860635325295,0.013,0.015,1
"ENSG00000034677",0.677519302335924,-0.458931546475071,0.335,0.308,1
"ENSG00000197124",0.678434254868548,-0.267298057944852,0.013,0.015,1
"ENSG00000131203",0.681570859036939,-0.700257465220957,0.01,0.011,1
"ENSG00000164038",0.681866964147667,-0.303561601931623,0.018,0.02,1
"ENSG00000164002",0.690588664738437,-0.381857822207706,0.009,0.01,1
"ENSG00000164022",0.691391878268685,-0.199757092362483,0.133,0.125,1
"ENSG00000198060",0.693447557399217,-0.126754079874865,0.077,0.073,1
"ENSG00000102003",0.695067326191386,1.53030229658702,0.016,0.014,1
"ENSG00000008853",0.700487172953238,-0.2099648828789,0.024,0.022,1
"ENSG00000015171",0.701328540046512,-0.182905870654479,0.073,0.069,1
"ENSG00000225470",0.704154259933147,-0.24948678182839,0.126,0.119,1
"ENSG00000166002",0.705969743619038,-0.205013779690508,0.061,0.058,1
"ENSG00000186787",0.706294479323914,-0.308131775453429,0.016,0.017,1
"ENSG00000089091",0.712711091760871,-0.177100248973273,0.015,0.013,1
"ENSG00000128594",0.71438652996006,-0.122181350085041,0.013,0.014,1
"ENSG00000064490",0.714890306050872,-0.159629763735679,0.054,0.057,1
"ENSG00000100473",0.71635322947603,-0.548623612636135,0.016,0.017,1
"ENSG00000161381",0.720754519135547,-0.246658291885814,0.023,0.024,1
"ENSG00000143363",0.728430671525646,-0.129794534194916,0.017,0.019,1
"ENSG00000161179",0.730521547966811,-0.215613902655921,0.05,0.052,1
"ENSG00000178726",0.731312065795601,-0.710169765420421,0.031,0.032,1
"ENSG00000109339",0.732007800996948,-0.139380583024114,0.02,0.022,1
"ENSG00000136718",0.732279327817784,-0.196319152995436,0.076,0.072,1
"ENSG00000163075",0.733590283871872,-0.165418443925637,0.012,0.011,1
"ENSG00000164338",0.73833437187982,-0.294648546089807,0.016,0.017,1
"ENSG00000130590",0.742696161993174,-0.228198238255911,0.014,0.015,1
"ENSG00000066739",0.742813623629519,-0.296444403604367,0.038,0.04,1
"ENSG00000198825",0.745543189550556,-0.39836712357014,0.053,0.055,1
"ENSG00000183722",0.745961173438849,-0.857714988758115,0.013,0.014,1
"ENSG00000211445",0.746839800361513,-0.155789742727861,0.026,0.025,1
"ENSG00000120519",0.749619923647605,-0.23154803299565,0.021,0.022,1
"ENSG00000047315",0.755014852016784,-0.166981493960317,0.13,0.125,1
"ENSG00000115414",0.755131141859283,-1.09682647758299,0.182,0.179,1
"ENSG00000181085",0.760748103034103,-0.129794534194916,0.009,0.01,1
"ENSG00000117143",0.761677912079955,-0.209469139775383,0.094,0.09,1
"ENSG00000142655",0.765836273621007,-0.129794534194916,0.021,0.02,1
"ENSG00000075826",0.767546627835223,-0.136053524666598,0.017,0.016,1
"ENSG00000139163",0.76828883592412,-0.333308945325675,0.161,0.158,1
"ENSG00000148337",0.76876721179221,-0.113674868831639,0.034,0.036,1
"ENSG00000163481",0.76951361109879,-0.299719535637228,0.01,0.011,1
"ENSG00000218739",0.770235803276669,-0.190167152174398,0.093,0.089,1
"ENSG00000162408",0.772247589162825,-0.259407272325386,0.038,0.04,1
"ENSG00000181220",0.773129901686622,-0.354059369864134,0.018,0.019,1
"ENSG00000198642",0.775252805023359,-0.126435522105002,0.035,0.033,1
"ENSG00000106333",0.777563330368569,-0.818233154865814,0.02,0.019,1
"ENSG00000065534",0.781965860945836,-0.20255087663023,0.018,0.019,1
"ENSG00000164062",0.788922670374809,-0.18019948763216,0.038,0.037,1
"ENSG00000104738",0.789697138774646,-0.110685711247211,0.03,0.028,1
"ENSG00000107331",0.790733468360007,-0.238318990973085,0.026,0.025,1
"ENSG00000197045",0.792797952722337,-0.133396770875112,0.061,0.059,1
"ENSG00000094963",0.792891858563502,0.335497735863624,0.014,0.015,1
"ENSG00000197520",0.794132124735497,-0.212620965324537,0.018,0.017,1
"ENSG00000106330",0.797675097835748,-0.159851768051096,0.031,0.033,1
"ENSG00000173889",0.798503365336058,-0.269400601490498,0.136,0.135,1
"ENSG00000147789",0.801390946819917,-0.264672588538028,0.041,0.039,1
"ENSG00000116205",0.805683760502331,-0.272752488036959,0.017,0.018,1
"ENSG00000249859",0.810346515561622,-0.299280292205342,0.058,0.06,1
"ENSG00000114480",0.811540536196721,-0.140062869648744,0.023,0.024,1
"ENSG00000172992",0.821737475484523,-0.195596592590662,0.012,0.013,1
"ENSG00000089916",0.822585540223692,-0.126058593287472,0.152,0.147,1
"ENSG00000151923",0.827335347924468,-0.159231920548161,0.166,0.165,1
"ENSG00000175224",0.841309501616559,-0.256092603236971,0.039,0.038,1
"ENSG00000157184",0.845664672790027,-0.203451575920226,0.017,0.017,1
"ENSG00000144810",0.846997767217745,-0.478802163138563,0.013,0.014,1
"ENSG00000173530",0.849078120629594,-0.294778794366958,0.042,0.04,1
"ENSG00000129667",0.849946839428056,-0.326486445200014,0.069,0.069,1
"ENSG00000197168",0.850971480635776,-0.593361927401419,0.015,0.015,1
"ENSG00000204866",0.854952627946182,-0.43079679022773,0.024,0.024,1
"ENSG00000178802",0.857713153727857,-0.12322188027143,0.017,0.017,1
"ENSG00000176422",0.858165070848407,-0.167269239613579,0.015,0.014,1
"ENSG00000091640",0.859324424425222,-0.213858798983391,0.102,0.102,1
"ENSG00000180329",0.860307827785626,-0.138424839338357,0.039,0.04,1
"ENSG00000080189",0.862274010495302,-0.222903938586398,0.053,0.054,1
"ENSG00000176170",0.866615158336857,0.192133560692445,0.015,0.014,1
"ENSG00000135763",0.870373575905023,-0.170436518692262,0.011,0.011,1
"ENSG00000089048",0.87110887187597,-0.33408704171029,0.126,0.12,1
"ENSG00000185379",0.872527289740777,-0.200183862086314,0.029,0.03,1
"ENSG00000164073",0.873455129760029,-0.300087993062521,0.072,0.069,1
"ENSG00000107175",0.874611850832183,-0.191570731781606,0.052,0.053,1
"ENSG00000280213",0.875212010280535,-0.285913736112199,0.011,0.012,1
"ENSG00000139636",0.875670556991834,-0.13762464861734,0.105,0.102,1
"ENSG00000135314",0.876482674644385,-0.238916256575029,0.011,0.012,1
"ENSG00000143224",0.880435870531664,-0.200183862086314,0.022,0.022,1
"ENSG00000149016",0.881608048967028,-0.129794534194916,0.017,0.017,1
"ENSG00000106538",0.883047361372063,-1.00314701502676,0.024,0.025,1
"ENSG00000010626",0.8910467160115,-0.269283873868694,0.053,0.052,1
"ENSG00000184857",0.898255176854956,-0.122181350085041,0.016,0.015,1
"ENSG00000118217",0.902772699219026,-0.267298057944851,0.092,0.089,1
"ENSG00000288701",0.904780065746371,-0.229250388384783,0.17,0.163,1
"ENSG00000110107",0.906780866247915,-0.195792092969157,0.04,0.039,1
"ENSG00000116809",0.90737891670262,-0.147716442192178,0.032,0.032,1
"ENSG00000173418",0.913671680216234,-0.135496893559099,0.083,0.083,1
"ENSG00000065154",0.914707718984043,-0.257610086178095,0.124,0.122,1
"ENSG00000154734",0.919780009819087,-0.759611270700333,0.011,0.011,1
"ENSG00000137880",0.920505415700186,-0.344894462965008,0.12,0.118,1
"ENSG00000137070",0.923581851264231,-0.224951767235256,0.017,0.016,1
"ENSG00000079616",0.926567452740081,-0.196014220337359,0.056,0.055,1
